Hybrid,Env,Win_YN,moisture,test_weight,root_lodging,stalk_lodging,plant_height,ear_height,silk,pollen,Rain_1,Rain_2,Rain_3,Rain_5,Rain_6,Rain_7,Rain_8,Rain_10,Rain_11,AccPrecip_1,AccPrecip_2,AccPrecip_3,AccPrecip_5,AccPrecip_6,AccPrecip_7,AccPrecip_8,AccPrecip_10,AccPrecip_11,Radn_1,Radn_2,Radn_3,Radn_5,Radn_6,Radn_7,Radn_8,Radn_10,Radn_11,MaxT_1,MaxT_2,MaxT_3,MaxT_5,MaxT_6,MaxT_7,MaxT_8,MaxT_10,MaxT_11,MinT_1,MinT_2,MinT_3,MinT_5,MinT_6,MinT_7,MinT_8,MinT_10,MinT_11,ThermalTime_1,ThermalTime_2,ThermalTime_3,ThermalTime_5,ThermalTime_6,ThermalTime_7,ThermalTime_8,ThermalTime_10,ThermalTime_11,TempStress_1,TempStress_2,TempStress_3,TempStress_5,TempStress_7,TempStress_8,TempStress_10,TempStress_11,latitude,longitude,year,field_location
CG44/CGR01,ONH2_2019,Y,21.55,680.6635517,0,2,240.5,98,51.5,49.5,3.148749955,1.707142813,2.884788786,4.447732757,0.559615387,2.381315681,1.591062148,2.963873616,2.693056068,100.7599986,11.94999969,28.24076917,155.5976948,1.398461539,27.51692318,83.67846091,41.8892306,82.50307587,19.66548085,22.32332843,21.1459014,19.53903082,19.21471346,16.24443645,13.80926932,11.15414419,7.415876262,21.25437486,24.3300002,28.12065395,27.65940311,26.58807711,26.0777262,22.19925608,19.8977064,9.549499144,11.33624993,14.43999985,17.94791472,17.45486711,16.31807709,16.95925516,13.13253797,10.95349597,1.834706344,9.515816833,11.92539607,15.12217856,14.69848405,13.62366511,13.69445237,10.64536319,9.344594814,3.453371008,0.985803572,1,1,1,1,0.93986372,0.838029257,0.289255913,42.45221275,-81.881844,2019,ONH2
LH74/PHN82,NYH2_2018,N,18.92,696.3243054,0,2,181.3333333,92,67.66666667,66.66666667,4.152903213,0.855714253,1.31693108,2.056877316,18.60714291,4.17142208,1.796460541,3.71345921,2.001911684,128.7399996,5.989999771,17.50499944,73.5107149,37.6500001,45.13714288,70.0178584,34.82000022,60.53000028,20.64383799,23.73438372,20.97980276,21.28373647,15.72294375,18.26843876,18.50915054,13.77481919,12.83457813,12.82806446,24.72714315,24.76775456,27.60101009,28.96428537,28.5122727,26.91050025,24.01606741,19.66558606,1.452258048,10.48999977,13.07559666,14.8719081,19.08642861,17.4819286,14.95013511,12.80738491,7.865124395,4.113027627,10.74522894,11.82847182,13.74928068,16.05096628,15.06575239,13.37181447,11.42873851,8.144119245,0.351670502,1,0.973410204,0.99504728,1,0.991140913,0.940533101,0.821942422,42.72611075,-76.65530175,2018,NYH2
LH74/PHN82,ONH2_2019,N,33.4,673.9701885,4,6.5,225.5,97,58,55,3.148749955,1.707142813,2.884788786,4.447732757,0.559615387,2.381315681,1.591062148,2.963873616,2.693056068,100.7599986,11.94999969,28.24076917,155.5976948,1.398461539,27.51692318,83.67846091,41.8892306,82.50307587,19.66548085,22.32332843,21.1459014,19.53903082,19.21471346,16.24443645,13.80926932,11.15414419,7.415876262,21.25437486,24.3300002,28.12065395,27.65940311,26.58807711,26.0777262,22.19925608,19.8977064,9.549499144,11.33624993,14.43999985,17.94791472,17.45486711,16.31807709,16.95925516,13.13253797,10.95349597,1.834706344,9.515816833,11.92539607,15.12217856,14.69848405,13.62366511,13.69445237,10.64536319,9.344594814,3.453371008,0.985803572,1,1,1,1,0.93986372,0.838029257,0.289255913,42.45221275,-81.881844,2019,ONH2
PHG80/PHZ51,TXH1_2016,N,10,692.5056558,0,2,204.5,67.5,71.5,71,1.633666698,16.13999993,0.99702422,4.719865603,0.129393939,3.277272727,13.06232457,0.703636358,1.017125621,49.01000094,112.9799995,14.5313639,177.3549991,0.33090909,36.05,378.0672674,3.179999969,30.53454577,13.9726292,10.72874144,17.88940951,17.80076093,20.55685321,19.77792414,17.90480363,20.8338604,20.14326093,22.32500016,23.95000022,24.48309256,26.40498513,28.5388636,28.63545455,30.12870319,34.35404525,35.58838723,6.034666632,13.33571414,9.675379644,13.12758779,15.78530267,16.33764454,20.13902853,23.08186362,24.00118421,8.473379033,11.29783551,10.5045992,12.46111665,14.43681279,14.72204148,17.12368238,20.53225114,20.87599038,0.915869048,1,0.972225207,1,1,1,1,1,30.54708625,-96.43393475,2016,TXH1
LH82/PHB47,COH1_2017,N,20.6625,654.8554878,2.875,12.125,200.25,75,68.75,67.5,3.393124943,0,0.001708684,0.360843908,0.891428554,3.560382097,1.42287895,1.565670675,1.770870451,108.5799982,0,0.02904762,12.29476177,1.600476163,43.78523833,56.48285717,21.02523811,53.20285701,22.26802993,25.65694836,25.9931063,24.2875628,21.26982858,19.37652668,19.65631787,15.92591012,11.99136935,20.38624986,26.27857154,29.00990249,30.95750085,32.84396765,29.24597739,27.87075516,24.49812031,17.64004964,4.676250031,9.955714362,11.44166305,13.33492254,15.64190474,14.2894836,11.55992968,8.650869984,2.505724526,7.387813889,11.22152513,12.97827389,14.53136664,16.23032426,14.11586508,12.58015619,10.40568176,6.007000116,0.859799101,1,1,1,1,0.978368119,0.882220332,0.653649732,40.64850025,-104.9997825,2017,COH1
F42/H95,TXH1_2019,Y,11.88,882.3075545,0,0,209.5,75,69,67.5,1.71448275,0.072857141,3.656594302,9.095434564,0.409285716,1.207678571,5.355850783,1.246142852,1.574419343,49.71999974,0.50999999,52.00785631,328.2121388,0.592857139,9.661428571,146.4478573,6.531428533,47.51499965,15.42805705,20.52131135,18.76898834,18.57032559,21.42349659,18.85281525,20.14881361,21.03072751,19.84089234,18.45000007,25.76428577,24.43254944,27.27586732,31.09000002,32.37866099,32.72435205,34.04471448,34.98200776,6.826206914,10.35000004,10.67963154,14.78766739,18.65857179,21.85071427,21.02442735,21.79614282,22.6049739,7.457816468,11.1589152,10.85119479,13.46630403,16.91193677,19.11412105,18.84765314,19.77807102,20.01419559,0.749667494,1,0.945308164,1,1,1,1,0.999698925,30.546318,-96.4329965,2019,TXH1
LH195/PHN37,IAH1_2017,Y,16.85,759.7610843,0.5,1.5,211.75,97.75,65,64,3.40562493,4.965384584,4.756276119,1.833606587,3.814090996,2.221484887,3.670808328,1.81325484,2.347473118,108.9799978,64.54999959,71.28272616,63.78727258,4.177727374,22.83863677,118.9068186,13.7622725,72.03681816,16.19865167,17.41178014,18.84198651,22.07722619,19.57094626,20.6423577,19.65334879,19.12382584,16.87809105,17.11343735,15.37846162,22.95951679,28.09807267,26.50742381,30.27960591,29.79948923,26.92834941,26.37674051,5.413125027,4.923076978,11.46549016,14.16962528,11.61757578,16.65775237,16.66504091,13.38757222,12.41510662,6.530778339,5.768563812,10.45370215,13.71965113,11.94783378,15.64262598,15.39964617,12.71239892,12.1737806,0.629988832,0.555054952,0.946458762,1,1,1,1,0.998130952,41.19924609,-91.49402296,2017,IAH1
TX714/PHZ51,GAH1_2016,N,14.1,794.8368819,0,14.5,215,110,61.5,59,6.466250051,4.395000041,0.566421492,2.549627568,3.17469698,5.859943136,4.096967014,2.330999996,2.476261007,206.9200016,35.16000032,6.21000006,86.0200003,9.52409094,52.42727233,105.6731797,11.65499998,76.76409122,15.95696127,18.25385642,20.33100053,20.74024209,20.01064868,19.54302735,19.38198769,19.26953352,18.21451922,23.62687498,22.98249984,28.56134937,29.4983659,33.37075638,32.62719045,33.25026907,34.51499955,33.94928126,11.29749997,10.47000009,15.64744728,16.2846205,20.78287862,20.61269551,21.56927107,22.51809092,22.40467728,10.53971422,9.962440438,14.36481163,15.11313475,19.02952924,18.56859265,19.26668195,20.34390963,19.99415841,0.993928569,1,1,1,1,1,1,1,31.5079175,-83.55854775,2016,GAH1
B14A/MO17,TXH3_2020,N,10.5275,1267.233863,0,2,233.68,102.87,60,59.5,3.45875001,5.345714297,0.996479651,4.090893152,11.37176514,0.055555557,3.334418123,0.880352915,2.226110039,110.6800003,37.42000008,12.08058808,124.9758839,22.74353027,0.450000013,88.32823513,3.714117541,69.00941121,15.8034201,18.34009743,21.30541133,19.40762275,20.16580067,20.62125497,19.02899565,16.94703156,18.75160362,25.77062485,24.00285694,27.63577502,29.95402965,30.19186265,32.38063702,33.36328143,35.03835301,35.63206825,14.19906271,12.24428552,13.92062761,17.60156859,18.33921522,21.14142164,21.88591696,25.71364726,24.34760913,12.60372436,11.20425028,13.29865333,15.96364287,16.27361839,18.69618421,19.4144726,21.47019646,20.81901077,0.989866069,1,1,1,1,0.99995416,0.999321567,0.998827006,30.53869475,-96.4274175,2020,TXH3
B97/PHB47,ONH2_2015,Y,19.75,773.5983256,0,1,267.5,126,77.5,74.5,1.876451608,4.282666683,1.928005431,1.58261263,10.80264742,1.923208582,3.114388399,4.294901914,2.356388962,58.16999984,64.24000025,23.61999965,57.22470651,21.60529484,21.1552944,115.5017658,31.56294079,72.1164696,18.95380112,18.76709785,21.17743809,22.45418875,20.04103015,18.4543581,18.45373918,15.80078253,13.34539525,11.17387095,14.38466663,23.91200153,26.61279381,30.15176526,27.65053462,26.77986929,25.87464046,20.7920557,2.006774224,5.636000033,13.64950245,15.64688346,19.32647026,18.51812829,16.74694623,15.4972221,11.03054456,3.742938436,5.617129505,11.53065914,13.52353119,16.78542678,15.13421866,13.95153495,13.1846932,9.37660249,0.276970043,0.589690475,0.985132406,1,1,1,0.993019959,0.931831119,42.45408625,-81.8816065,2015,ONH2
B73/PHZ51,ARH1_2017,N,16.8,713.7442122,0,2,205.75,119.4,71,68,3.058125025,3.532857077,9.871688678,6.405160528,0.516363615,5.988171668,5.119232493,3.102318153,5.34158356,97.86000079,24.72999954,132.0327285,211.6218184,0.569545432,54.36818138,136.8913653,16.08272713,165.5890903,17.13974981,16.55343887,20.38424011,18.76225527,22.81364793,19.06964508,19.53553475,19.77193111,17.12972935,24.60906261,23.96000045,24.77057006,28.06605652,30.35469691,31.5146664,31.30577636,32.78459133,30.91587993,11.9175,14.17857156,11.8445801,17.60850246,18.97249995,21.30615642,21.39979275,22.50533316,21.62237538,11.1639709,11.77578055,11.22655186,14.97537354,16.74359516,18.41041141,18.33049426,19.54768126,18.22457608,1,1,1,1,1,1,1,1,34.7272515,-90.76032575,2017,ARH1
B14A/MO17,WIH1_2017,Y,20.3,679.6338035,0,2,270,138,80,80,3.894838602,1.694000003,3.49156578,6.251914317,26.29780264,12.3515148,1.782621048,1.031219451,2.019413967,120.7399967,16.94000003,60.77000046,238.2086357,55.48409002,148.2181776,77.27181808,11.13545426,60.74545419,17.96009764,21.56986256,18.71582301,20.73316127,19.69440102,19.58726141,19.1692292,15.69151392,12.21998586,16.03451621,20.2119998,20.22998088,26.71060266,27.00553033,27.16428033,24.80808837,24.03641879,21.845045,3.37838715,6.260000002,9.268565708,14.6662765,15.35575767,16.21109857,13.17589581,11.52521119,9.509429623,5.507434962,7.720411242,8.664602637,13.14891279,13.46068042,13.9043846,11.67856357,10.90146065,9.608265423,0.606900932,0.8735357,0.867893568,1,1,0.998220242,0.971647403,0.89569217,43.05668125,-89.5308135,2017,WIH1
F42/H95,GAH2_2016,N,12.9,731.1212129,0,2,243,203.5,53.5,51.5,1.486129045,0,7.316392826,2.079782856,1.718421064,1.264671045,2.43256314,4.61773679,3.235456168,46.07000041,0,60.50999928,55.97210474,3.436842128,10.11736836,67.31736801,23.15894711,100.2847377,20.21189387,22.87583466,19.10112302,21.34036575,17.85876091,19.83818451,18.50479945,15.9975398,17.29687983,27.80677426,30.50400009,32.06010812,34.2138269,34.93842035,34.86282896,34.62455114,33.33373696,32.80003392,13.8351613,16.55600014,19.35906305,20.32019684,22.9621054,21.76434208,22.04984942,22.29670187,20.14649938,13.32566871,15.60302283,17.72531793,18.78372546,20.36638125,19.89190838,19.9091667,19.70080105,18.42340329,1,1,1,1,1,1,1,1,33.717295,-83.3110275,2016,GAH2
PHG29/PHG47,GAH1_2017,N,12.6,732.4083981,0,1.5,160,75,56,56,1.929687474,5.730000019,0.343252103,3.449286585,2.107618968,4.586772466,5.884115127,3.462793619,5.790337869,61.74999917,45.84000015,4.185237975,115.4628578,3.161428452,44.24761888,164.3961923,18.00285697,179.500474,16.80249013,20.13732326,20.17342047,19.27076224,21.20480144,16.6798163,18.15858085,19.37517402,17.73704587,23.5584375,24.76124978,28.73884546,29.02932191,29.79031757,30.11825943,30.88468736,33.04158726,32.39466959,8.654999979,9.073749959,13.81601286,15.94569083,16.85142871,20.07059283,21.0580027,22.24365102,22.03411694,9.935165979,10.3201674,13.6844889,14.81363998,15.5596332,17.10789698,17.95959829,19.61349988,19.1980032,0.8834375,1,1,1,1,1,1,1,31.50794425,-83.55854475,2017,GAH1
B37/H95,TXH3_2020,N,10.1725,1780.820771,0,2,233.045,94.615,63.75,61.5,3.45875001,5.345714297,0.996479651,4.090893152,11.37176514,0.055555557,3.334418123,0.880352915,2.226110039,110.6800003,37.42000008,12.08058808,124.9758839,22.74353027,0.450000013,88.32823513,3.714117541,69.00941121,15.8034201,18.34009743,21.30541133,19.40762275,20.16580067,20.62125497,19.02899565,16.94703156,18.75160362,25.77062485,24.00285694,27.63577502,29.95402965,30.19186265,32.38063702,33.36328143,35.03835301,35.63206825,14.19906271,12.24428552,13.92062761,17.60156859,18.33921522,21.14142164,21.88591696,25.71364726,24.34760913,12.60372436,11.20425028,13.29865333,15.96364287,16.27361839,18.69618421,19.4144726,21.47019646,20.81901077,0.989866069,1,1,1,1,0.99995416,0.999321567,0.998827006,30.53869475,-96.4274175,2020,TXH3
WF9/H95,NEH4_2015,N,15,787.7573632,0,2,250,110,65,58,2.821875036,0,3.668207424,2.0125769,1.951249957,2.654893884,1.684158262,0.190010425,1.166079967,90.30000114,0,33.89000034,59.04687595,1.951249957,28.04999942,59.1787506,1.401875056,35.09749981,18.84220009,27.31064491,20.41342533,20.52862815,19.03072298,18.81303122,18.33826559,17.15407273,12.68489203,24.01437524,30.79399948,29.66091772,30.90712841,30.81250072,28.65153035,29.50292414,26.73776808,20.93262179,13.35843744,15.59799976,18.4981335,19.26878801,20.26031268,17.34358901,16.24316685,11.04417556,7.09840123,11.80342709,15.44887437,16.14310254,17.09436255,17.53736601,15.18702607,15.25106182,11.88303257,8.618375536,0.931774556,1,1,1,1,0.97284651,0.984144349,0.784438609,41.16732275,-96.41663225,2015,NEH4
B14A/OH43,TXH1-Late_2018,N,11,739.4879169,0,2,244,90,59.5,59,3.579375003,7.22999986,0.880950212,3.393996506,5.74642872,3.619146949,3.455600496,0.428285708,2.278709721,114.5400001,43.37999916,11.7107143,109.309285,11.49285744,35.41714406,87.15857094,2.141428539,70.64000136,15.18905504,16.98149872,20.4111462,19.99876216,15.81608334,20.1152116,19.58230121,16.39417859,18.61523184,25.42156261,25.48166672,24.9240565,29.86096768,30.55928573,31.11103384,33.47173554,33.67857067,35.62923946,13.73406251,14.7233332,12.14174484,16.97683375,21.17380969,19.92907914,21.60030195,24.8844286,24.53525352,12.24876106,12.9546326,11.47321097,15.6369769,17.86869493,17.49319399,19.34856645,20.63058471,20.90474588,0.995234379,0.961607144,1,1,1,0.999944236,0.999152383,0.999033412,30.546318,-96.4329965,2018,TXH1-Late
PHW52/PHN82,ARH2_2017,N,15.975,731.1212129,0,2,166,61.25,65,61.5,2.789999995,15.83285686,4.776016413,2.853949028,1.142500003,5.651818152,3.905948255,2.4430325,4.688621725,89.27999985,110.829998,61.6427269,88.95863769,3.003181826,52.42863608,105.2449988,13.33772746,145.3472735,17.14489296,19.09436907,20.93439511,19.65670258,19.84409681,19.1211903,18.81176407,19.65259997,17.546866,23.65656266,24.55142866,25.38541455,28.9612549,32.40098458,30.84565692,31.84241473,32.83627249,30.20087953,12.07343751,12.16142872,12.7110645,18.0477898,21.78734854,20.24410098,21.87781566,22.25639174,20.26112908,10.83878158,11.22094165,11.88579938,15.62584547,19.09416656,17.54487895,18.8103181,19.27693671,17.25265116,0.991674107,1,0.97315368,1,1,1,1,1,35.67418125,-90.0752695,2017,ARH2
CG108/CGR03,WIH2_2017,Y,18.1,778.1034739,0,2,237.5,133.5,70,70,5.048709616,4.636666616,1.142383575,5.763857885,8.001590729,6.160048604,1.607776433,1.167726513,2.257555268,156.5099981,41.72999954,17.5799998,219.3963643,12.14409065,74.04090792,72.28863683,15.04409093,68.0204557,18.1690344,19.72049554,20.64727683,20.23287988,19.13163679,19.37493243,18.51401576,14.93340477,10.89478233,16.03129027,21.86555545,22.15746071,26.59689143,27.90045501,26.76799254,24.73062069,22.38533393,20.51274781,3.24419354,8.791111098,9.553497601,14.54337319,16.81037892,15.37831158,12.19271258,9.193202486,7.868866577,5.438218202,9.209131236,9.451203107,13.05708411,14.51682301,13.37610723,11.31306373,9.686333754,8.853113959,0.624158991,0.847976183,0.950288768,1,1,0.998699911,0.954544862,0.834596302,43.3246415,-89.33688775,2017,WIH2
F42/OH43,KSH1_2015,N,16.75,733.6955833,0,2,229,110,85,82,0.688124985,3.518749885,2.537239536,4.634326915,6.340784251,4.013516285,5.753010874,3.95559662,1.81791271,22.01999953,28.14999908,47.40176476,147.1705882,9.165882307,38.18235242,161.646473,23.74705871,56.35529401,19.48910828,20.34062409,19.21958791,21.30664108,18.00351726,18.80818483,18.60066932,17.86718078,18.78253622,17.69406253,22.96750021,19.85221485,29.31892792,29.11705877,31.41670577,31.16760655,30.50505886,29.96204923,3.297187492,8.938749969,8.792561365,16.998743,18.09705929,19.84989561,20.1377744,20.03282345,17.06836811,6.184738542,9.476230158,8.381520189,15.38816616,15.61697663,17.65547515,17.65556265,17.32458654,15.75670183,0.6778125,1,0.850138809,1,1,1,1,0.98304554,39.21641775,-96.60482225,2015,KSH1
TX779/LH195,INH1_2020,N,34.32166667,702.0522797,0,2,223.5833333,112.35,75.66666667,72.16666667,2.63064515,6.092222161,2.380905542,2.638028789,0.629411796,2.977235278,3.349803369,1.095052516,1.575144189,81.54999965,54.82999945,26.35000017,86.90176377,0.755294155,29.77235278,114.9176474,7.60117643,48.41470517,19.12040675,14.46862051,21.68340347,21.75389977,20.24839053,19.66959435,18.78188958,18.00828299,15.45076636,15.20677414,20.6899999,27.1104927,29.42650107,32.0752936,30.36388222,28.15834081,28.66782236,25.41333794,2.934193564,11.51555562,15.17811918,16.46944194,19.37588254,18.23752946,16.66734055,16.5683672,12.52337519,5.193705795,9.337664252,13.54219901,15.16026165,17.73146127,16.3694037,14.61167179,14.83949529,11.90095499,0.576025338,0.994801587,1,1,1,1,1,0.975702381,40.4787965,-86.9895995,2020,INH1
B37/H95,NYH2_2016,N,20.7,731.1212129,12.5,2,180.5,78,79,74,2.034516133,1.030000001,1.88805842,0.867300396,1.140952366,2.326450204,3.376451109,4.287746575,3.208572451,63.07000011,12.36000001,22.4085716,34.4438095,2.622857094,25.59095225,116.65619,31.75809508,97.82571426,19.21240982,23.35584625,23.40556822,22.17883586,23.94456446,21.25361649,17.18897092,16.17245816,13.35906413,14.04935483,18.68749992,27.50851283,26.23633728,28.78071431,29.31692664,28.41638555,26.44500865,23.15297547,1.686774175,4.439999988,12.92699036,12.85534504,13.89476193,15.65588736,16.863818,13.58818034,10.55762265,4.511298309,6.607155497,12.88765676,12.33330427,13.7996272,14.74166699,14.82295673,12.66050813,10.26842414,0.447315667,0.804761906,0.999400038,0.994542932,1,0.999880088,0.994843294,0.949842165,42.726117,-76.655339,2016,NYH2
B97/PHB47,NYH2_2015,N,17.5,731.1212129,1.5,2,229.5,101,84,83.5,3.814193487,2.822857129,1.806874641,1.427310218,14.28882354,6.323155046,2.553769654,1.263651931,1.70374005,118.2399981,39.5199998,23.5252947,50.99705838,17.86235295,65.18176435,90.43176518,10.71352917,51.74117684,19.21827184,21.58410556,20.44972798,21.8367517,17.34067749,18.34945618,18.49425604,17.55625849,13.84215422,11.26903224,15.86071418,24.70888252,27.12764594,29.5805878,28.55383422,27.75922879,25.11594081,20.73318661,0.676451599,3.065714287,12.68317757,14.19692254,19.48862723,17.66257776,16.12899413,12.03346763,8.797239788,3.458861152,5.522653893,11.65565145,13.2498794,16.56577659,15.18766176,14.16580901,11.53845799,8.731216192,0.261509218,0.568112238,0.971160735,0.994106254,1,0.999864887,0.980226591,0.898542131,42.7324825,-76.65277775,2015,NYH2
TX714/PHZ51,WIH2_2015,N,36.8,827.0165128,0,0,261,160,65,64,3.126774188,2.655000041,4.103605878,5.336067251,1.868823528,3.142847566,3.066358713,6.463272165,3.426278957,96.92999983,15.93000025,53.58117651,186.0694135,5.435882344,36.03705852,132.4747064,52.80117733,103.4994124,19.63646212,20.57311455,21.5892617,21.07111177,18.36300238,19.20517036,18.54583572,13.68038168,11.37476292,15.6409678,24.97666677,26.11823115,28.09529077,27.51588227,27.91298604,26.4469062,23.95331443,17.63645543,3.355806466,13.62666686,13.88922494,15.17788174,17.2276475,16.92946091,13.73434519,12.63733902,6.343913375,5.370860554,11.93138906,12.65256426,14.04290221,14.43586033,14.57588984,12.76646014,11.49482956,7.023163717,0.588214292,1,1,1,1,0.979783322,0.914260835,0.715230077,43.3264485,-89.33359975,2015,WIH2
B73/PHZ51,WIH2_2015,Y,34.15,812.2138826,0,0,277.5,155,65,64,3.126774188,2.655000041,4.103605878,5.336067251,1.868823528,3.142847566,3.066358713,6.463272165,3.426278957,96.92999983,15.93000025,53.58117651,186.0694135,5.435882344,36.03705852,132.4747064,52.80117733,103.4994124,19.63646212,20.57311455,21.5892617,21.07111177,18.36300238,19.20517036,18.54583572,13.68038168,11.37476292,15.6409678,24.97666677,26.11823115,28.09529077,27.51588227,27.91298604,26.4469062,23.95331443,17.63645543,3.355806466,13.62666686,13.88922494,15.17788174,17.2276475,16.92946091,13.73434519,12.63733902,6.343913375,5.370860554,11.93138906,12.65256426,14.04290221,14.43586033,14.57588984,12.76646014,11.49482956,7.023163717,0.588214292,1,1,1,1,0.979783322,0.914260835,0.715230077,43.3264485,-89.33359975,2015,WIH2
LH195/PHZ51,MOH1_2016,N,16.95,731.1212129,0,2,255,117.5,57.5,56.5,2.465483877,8.058000231,0.264259377,6.282521268,1.94553035,9.25680559,4.358907121,3.354664451,5.453130527,76.43000019,40.29000115,2.879999995,172.8372758,4.262727369,83.20363667,125.2090916,21.13363606,168.2240918,20.2309363,16.93509369,22.49829557,20.20959989,18.68177986,19.21408964,18.0090922,17.17714413,15.87534947,21.83193548,27.56600037,27.88644765,31.21215235,30.25795442,31.2505745,30.57423065,29.80077912,28.25339236,10.073871,16.74400005,16.26474463,19.86215984,19.98371223,20.49117413,20.76153791,19.91431794,17.56318368,9.497798547,14.24343349,14.21296425,17.47336946,17.12232598,17.8699151,17.65104862,16.90998551,15.09561117,0.937315665,1,1,1,1,1,1,0.999442641,38.8955475,-92.2072025,2016,MOH1
B14A/H95,MOH1_2017,Y,18.4,731.1212129,1,6.5,245.5,134.5,64.5,64,8.937741737,9.40166688,2.512230721,3.318030003,5.035714369,1.794490762,1.996986524,1.220079397,1.67255761,277.0699939,56.41000128,33.26619119,103.9014299,11.93095259,15.87761924,65.30142803,7.334762096,51.25476209,18.72482054,18.08832916,22.62422694,21.00800173,18.77514496,19.93438148,19.70533138,19.36646121,17.34329115,21.92032254,25.32999992,25.47495036,29.30087203,30.46650729,32.25412016,29.92026774,28.22145964,28.04827898,10.06000005,15.27666648,12.99827088,17.39768618,19.78222205,21.21359122,18.70404881,16.33857143,14.9717184,9.612847321,12.76903024,11.94928206,15.49761919,17.12130987,18.67277384,16.20463701,14.48208578,13.92850008,0.915472353,1,1,1,1,1,1,0.999239796,38.89264,-92.2057525,2017,MOH1
W10004_0216/PHZ51,NEH4_2017,N,15.85,780.6778444,6,5,170,72.5,65,64,4.590322548,9.024000108,0.479867887,3.811963874,0.538484848,1.684924238,2.267850047,4.65714279,3.86350146,142.299999,90.24000108,5.110000134,117.465454,1.615454544,15.13454541,79.63181698,32.59999953,117.4254543,19.43913734,17.21531701,24.1724839,20.95919975,19.50871722,19.21508163,18.90739129,17.69743939,15.39985704,20.62225799,19.52599983,28.59420128,30.06742287,31.22545445,32.42712118,28.61649727,28.47933405,26.83248677,7.519354824,9.509000063,13.57084537,16.75424147,19.44181835,20.40977276,17.16375472,15.74751643,13.71007622,8.50655754,8.450389052,13.62685976,15.58817353,17.34314748,18.36849178,14.97842881,14.34457974,12.87682879,0.797626729,0.881249991,1,1,1,1,1,0.994264069,41.162,-96.409,2017,NEH4
CG60/LH162,DEH1_2016,N,15.4,754.9341397,2,31,204,80.5,69,69,2.701875035,7.431818214,3.891344367,3.01543569,5.358105985,2.453055546,7.028031294,2.624318106,3.1968602,86.46000111,81.75000036,66.39499953,101.6163622,13.33454524,24.02227264,188.3231781,15.05272682,98.58045408,18.33047433,10.1000462,19.40971708,21.02938559,18.25055452,17.64652011,18.94468483,17.7865103,16.44449792,18.09,16.60090897,19.90208421,27.67646738,27.79681775,28.9030859,31.91379825,31.21812112,30.57169607,5.529687506,9.93090907,10.11289786,16.8589893,18.02106052,19.78800518,21.90881045,21.62957593,20.16127331,6.825577378,7.645605865,8.606637786,14.43603228,14.98401645,16.37610101,18.85541374,18.37748956,17.3477875,0.726328134,0.729318176,0.990929859,1,1,1,1,1,38.6482025,-75.44606,2016,DEH1
B37/OH43,GAH1_2015,N,14.1,795.4804746,0,40,195,90,60.5,58.5,4.231249915,0,5.95843649,3.852603143,2.594000032,2.429925956,4.217759372,2.225466652,2.667397826,135.3999973,0,82.56599903,137.5619979,4.851333332,21.8693336,117.5779999,11.12733326,82.68933261,16.59936112,21.58269278,19.11661296,20.61616366,14.5260024,17.86473659,19.792993,19.1551459,18.46432438,25.43281227,26.81500022,26.00854227,27.82657943,29.9603331,30.57562955,31.8228303,33.58693334,33.75221527,12.50374998,10.5999999,12.24448314,13.90452364,20.76811106,20.25348139,20.64254904,22.17719986,22.29090342,11.85447967,11.72664631,11.94062668,13.41492991,17.36422208,17.41455547,18.23714923,19.83066815,19.89653894,0.988973219,1,1,1,1,1,1,1,31.505771,-83.555095,2015,GAH1
CG60/LH162,ILH1_2015,N,11.45,711.1698417,1.5,8,202.5,92.5,61,60,4.343437491,1.296153843,7.654899739,5.34311295,3.674999952,2.467291633,4.647268051,0.712819956,1.951907909,138.9899997,16.84999996,99.86750055,177.342501,7.349999905,22.2056247,144.0256246,5.039375113,60.06187434,19.4076893,20.21820178,17.58012378,22.59231729,17.35775694,20.12242863,18.79551315,20.37165926,16.80998738,15.69375022,16.27615364,23.81483975,28.77428317,30.28249967,31.91701372,28.65899596,28.4854072,27.09877011,2.916875011,4.602307732,13.93389792,16.26044709,20.47749984,20.41381959,17.79543547,15.77196732,14.62672175,5.339800043,5.921635642,11.53105666,14.7484369,17.37999976,18.17178164,15.31569586,14.44648847,13.36421336,0.599162964,0.636840646,1,1,1,1,1,0.99828125,40.05982425,-88.23397575,2015,ILH1
TX714/PHZ51,IAH4_2015,Y,16.4,742.70588,0,5,284,135,65,64,1.42451612,4.854615514,2.513668144,6.351127419,5.46999979,2.154687441,1.85099418,0.335758934,4.064770202,44.15999973,63.11000168,35.58999979,218.2399999,10.93999958,20.30812445,58.48687407,2.377500039,125.1143763,19.83997888,19.28772805,16.02270398,20.69822917,17.27718186,21.35831173,20.17303565,19.59360772,15.6142427,15.83032262,16.78769229,22.26164163,27.88725423,29.37999988,31.52784708,28.69895342,30.18404469,25.46833276,2.473548389,5.024615425,13.48280789,16.59868734,20.37374985,19.78628468,17.37298211,16.89515858,12.68514048,5.318693913,6.228847238,10.78291245,14.47529064,16.87687486,17.66054739,15.18141656,15.71210426,12.05907357,0.585391697,0.659230777,0.98994413,1,1,1,1,0.952600636,41.19970961,-91.49362406,2015,IAH4
